2026-01-14 15:48:54.001438,E:\HoneyMelon_L01 B04\TuanDanishRIfqi&Syamil Husaini\Sticker cereal.pdf,0,SAFE
2026-01-14 15:48:54.001438,E:\HoneyMelon_L01 B04\TuanDanishRIfqi&Syamil Husaini\Stikcer Honeymelon.ai,0,SAFE
2026-01-14 15:48:54.011486,E:\HoneyMelon_L01 B04\TuanDanishRIfqi&Syamil Husaini\Stikcer Honeymelon.pdf,0,SAFE
2026-01-14 15:48:54.891506,E:\autorun.inf,11,MALICIOUS
2026-01-14 15:48:54.901409,E:\invoice.pdf.exe,13,MALICIOUS
2026-01-14 15:48:54.906431,E:\run.bat,9,MALICIOUS
2026-01-14 15:48:54.915550,E:\payload.vbs,9,MALICIOUS
2026-01-14 15:48:54.921093,E:\CHAPTER 3 RENEW.odt,0,SAFE
2026-01-14 15:48:54.921093,E:\REPORT FINAL PROJECT PART 1 & PART 2_TUAN DANISH RIFQI_SYAMIL HUSAINI.pdf,0,SAFE
2026-01-14 15:48:54.931496,E:\Gemini_Generated_Image_ww6c3xww6c3xww6c.png,0,SAFE
2026-01-14 15:48:54.931496,E:\HoneyMelon_L01 B04.rar,0,SAFE
2026-01-14 15:48:54.941465,E:\HoneyMelon_L01 B04\TuanDanishRIfqi&Syamil Husaini\Box cereal 2.ai,0,SAFE
2026-01-14 15:48:54.941465,E:\HoneyMelon_L01 B04\TuanDanishRIfqi&Syamil Husaini\Box cereal 2.pdf,0,SAFE
2026-01-14 15:48:54.951297,E:\HoneyMelon_L01 B04\TuanDanishRIfqi&Syamil Husaini\Box cereal.ai,0,SAFE
2026-01-14 15:48:54.951297,E:\HoneyMelon_L01 B04\TuanDanishRIfqi&Syamil Husaini\Box cereal.pdf,0,SAFE
2026-01-14 15:48:54.961364,E:\HoneyMelon_L01 B04\TuanDanishRIfqi&Syamil Husaini\Brochure Honemelon 2.ai,0,SAFE
2026-01-14 15:48:54.966372,E:\HoneyMelon_L01 B04\TuanDanishRIfqi&Syamil Husaini\Brochure Honemelon 2.pdf,0,SAFE
2026-01-14 15:48:54.971458,E:\HoneyMelon_L01 B04\TuanDanishRIfqi&Syamil Husaini\Brochure Honemelon.ai,0,SAFE
2026-01-14 15:48:54.981398,E:\HoneyMelon_L01 B04\TuanDanishRIfqi&Syamil Husaini\Brochure Honeymelon.pdf,0,SAFE
2026-01-14 15:48:54.986404,E:\HoneyMelon_L01 B04\TuanDanishRIfqi&Syamil Husaini\Sticker cereal.ai,0,SAFE
2026-01-14 15:48:54.986404,E:\HoneyMelon_L01 B04\TuanDanishRIfqi&Syamil Husaini\Sticker cereal.pdf,0,SAFE
2026-01-14 15:48:54.996502,E:\HoneyMelon_L01 B04\TuanDanishRIfqi&Syamil Husaini\Stikcer Honeymelon.ai,0,SAFE
